Name,Pw,Money,Age,Rate,accNum,keyID,keyMoney
YUhWMloydHlTRkNER0lQTFVQ,09a7bbd3887e3489de1414179aec1640d1b80c85a73bf44a534b01d7aa297909,TVRNeU56VTBNemNRSFdRU1da,63,6.4,7737-6591-2294-9912,SFCDGIPLUP,QHWQSWZ
Y25SdGQzSm9LRlhIRENSWFlI,c1d56eb533b81f1cd7e4b27b78bac067f4da4b8765cf8308390372cf36835543,TnpRd05USXdNVEVXSkVXU1FV,64,6,4541-5682-2903-7796,KFXHDCRXYH,WJEWSQU
ZFdsM2JtVmhXTExBWEFGUEdJ,6e99ce89827f48aa78019c19b76f281e8dd335d196a2eb82e967251c1f9a634b,TnpjeE1qTTRNREFZSEhTTlFB,41,2.5,3258-2809-3907-6192,WLLAXAFPGI,YHHSNQA
YjNCcWQzQmxGUEhZR05YSVFL,f94305da9be4050b68a85b46a6d975f144d1f46b2697b96700eeb5da401f2988,TlRRME16YzFNVEVQUEpSSEJU,64,5.7,1730-1037-6344-3175,FPHYGNXIQK,PPJRHBT
YVd4MmJtTnJKS0VQQlJTVlJD,17a5884b40f5c734ccf1bc7fd0a9e7cd2dad8773bee3d56bc0bd21ad73bd7bdc,TXpneU1qRXlOd1lGSVFMSUdT,72,2.5,9509-1595-9671-4572,JKEPBRSVRC,YFIQLIGS
Y1hwNmVuUjRTWlNFS09HWFlK,3fd22ba0e18641d272dacf26da61c0031a607758954e1a37a0cb8a35d2dcaa1c,TkRJd05URXdORGNHU0FKRUFU,35,4.4,5329-3048-8707-9239,SZSEKOGXYJ,GSAJEAT
Ym5KcmEyNXBVVFhFQ0VLUERI,8f2b9c2f2cca8f5efb1102e4c4f85dbaeaccfb0516d2b9e98ae5fa1bf74302b9,TkRVM01URTFPRElUSFdOU1NH,78,1.4,1483-7016-1100-7936,UTXECEKPDH,THWNSSG
WW1WcVpIUjJFQUFMVUFLU0lM,366dc0bea677b2b57a9f7480b1b2dcd7c48280c77f06e6dbedc212e02ce55b78,TnpZek1USTRNVE1VS1FFVVJa,21,8.8,3296-4491-3375-4759,EAALUAKSIL,UKQEURZ
YlhSbGRYVnVEU0NETEpLRE1D,3c48e3c6b7a0f3433e3d8672597ae8f80f2a33cc1b58260254332814bac75375,TmpZME5EQTBORGtPU0dRUENa,74,8.4,8109-6905-6931-7476,DSCDLJKDMC,OSGQPCZ
WTNwa2MzcDJVUE1WQ0xJUEZG,8a29e8e93c6dc5d6b1b7c456d937bf05fa4c948cb0a11bb502d69f39f71d6d49,TlRZM05qUTVOVFFVT05NVFRW,25,2.8,3595-5790-2156-5940,UPMVCLIPFF,UONMTTV
WW5ONWVIcDBCTFNLQUJCSVRF,3de41bc4dfd9734ddf946ce7978212d882d930f1889b43404e4477a7d837472e,TnpFME9ESXlPVElGRVJHR0xR,30,1.5,7777-9972-5565-7862,BLSKABBITE,FERGGLQ
Ym1ONFpHaGlIQUZXSlFFSU5Y,7825832918a1f0b0fff39da6d0824d276a8ac267ef4bf56b910cf599cfe58853,TVRFME56WTVNUUJDVklJREpC,51,6.6,6599-8664-8673-9251,HAFWJQEINX,BCVIIDJB
YW05bmEyNXpOVkdUUllUWk9a,704e636846d4082e1626e3717fee0b3f7e949286954d85019e4ff2f647a7d3d1,TkRjMk1qRXdORElNVkhGVkpD,26,4.9,7169-6913-8709-5545,NVGTRYTZOZ,MVHFVJC
ZDNWdGFuTnVOREpUWVRSTUNZ,c282443f1f9966a5f5dd15745b8e347901aba0882679245483740f6934f9462a,T1RreE1UVTVOamdPUlNMVVhY,72,6.7,7034-2692-1277-9160,NDJTYTRMCY,ORSLUXX
WVcxMGVXUjZTVExGVFJYWEhH,2ae807458473d700c8d6922bfcb871b40f747fb373fddc2a1ca56fa4801cadce,T0RFMU5EZzJNRGtaRldYQ1lE,69,7.2,4370-3371-3447-8240,STLFTRXXHG,ZFWXCYD
WTJweWVXTjROQlVHUUNEWlVV,db2ef5704d02075e254ae57369669dad2989bcf8ecb6601b22689ce444545341,TWpBd09ERTVOeklIWFFQSE1Y,55,8.5,4011-6416-5634-1051,NBUGQCDZUU,HXQPHMX
WkdWdGEzSnhIVUpYVlhDUlpL,48deb7d6fc31e581e167e3f2eebfa6faac4c5b21dabd8ea6c89580e9a67d11ac,TWprNU16QTNPRGdBSkNDWFpR,45,2.1,9248-1090-9642-1978,HUJXVXCRZK,AJCCXZQ
ZVhwa1ltaDFaT1RCTERQV0RD,5c2e302f1f29ffaa0ef0ab22f22e628936a4aa5e4fa1ef8f5922e567aaeb4f7b,TWpVM01UWTJOelVaTkZTRUJI,45,8,2873-6930-9564-1294,ZOTBLDPWDC,ZNFSEBH
Wlc5b1pYbGlFQ0tSV0NNVEFZ,8d03ff10e44e114da94f5f39f5e3f5cb2fd4566bf28591e46aa5e1d03437c281,TkRRd09EZzNNREFUQlFVS0lR,37,6.1,3131-3737-3096-3107,ECKRWCMTAY,TBQUKIQ
WjNaeWRHNXFQR0RIUlZYTkhJ,f3605df2b50724df749a966fa985752df4dcf9b2998208539649297e42eeac5c,TVRNeU16UTFOallEVUNRVUdL,55,4.6,1928-1891-7376-2653,PGDHRVXNHI,DUCQUGK
Y25scWRtMXVPQkdQQ1FRTEZU,2ac4dd76fe1fc3d73c505112d25caba0c497c91be0a0228bc21ece32f2c718c6,TlRRME1UZ3lOREVIVFhQUlBF,46,4.7,5741-7350-8524-8066,OBGPCQQLFT,HTXPRPE
Wkc5eGQzaHNaUUpIQUJHWVdQ,ff2161dc016e9e1b14372a8cd3e198b035f5c7f4ecdc3ff41548fd1ba013e50d,TlRRMk16UTRPREFSWkFGT0RF,44,3.7,5580-3120-2679-3001,ZQJHABGYWP,RZAFODE
YzJ0b2NHeG9HVU5VVEpNQ0pX,324887b07da2f4685a7ec4403ead4c28c44f90bfac32e6afcb9320b235fe9e31,TkRRNU1EWTVNalFCWUFGU0pB,73,8.9,5817-2983-2867-5313,GUNUTJMCJW,BYAFSJA
WW1Kb1lXbHFGQ1RaSU1BQUFY,1b069875e37599726301ed8e8dcf3f97e6736f440c466d350a1c8dfcaf58340a,TnpNME1EYzJPVE1YQUdIU1RP,61,3.7,3994-2350-3464-3820,FCTZIMAAAX,XAGHSTO
ZFhWcGQyRjZLU0NPUlBCTVNP,f6a10e353c29f07ecdb293ca254acdbf3189101d81f10726775c3406421d8a35,T0RneE1qUXdOamdJSE9VUEVK,33,5.1,4952-4938-8722-6873,KSCORPBMSO,IHOUPEJ
Y1dKdmRXbDBaSFZEUkxPVkFE,43cc88fb6f061dafabc51062d9270518b3c9732c5188797ebb0fdfc6be29290b,TmprNU1qYzNOek1NT1VKQ0ZZ,73,4.5,4411-2977-2106-4084,ZHVDRLOVAD,MOUJCFY
Wm1kbmVISndDQ0xCRUdKT1lS,bd9ea9fa4c3b3b70cb56cc83c515261d1f22703b22ff0d7fe3c2eeede509db1a,TXpjM01UVTJPVGtXQVFPSEFC,56,2.6,5889-8823-8972-7981,CCLBEGJOYR,WAQOHAB
ZFhSalkybDBCVVpGSlpXVk9J,33a3e9ede2ec21a9b684551e081aa1dc7ed4c51346e9568ca08ba3a6caba8307,T0RNek5EQXdPRE1KSldCTkFM,57,6.6,9433-3228-5445-3740,BUZFJZWVOI,JJWBNAL
ZUhwNmFXaHBUU0JZT0xDVlpP,b8dd00781e7e1812c290989be4cdfc9f3cfaeecb3c39f27b6ed644237c898a54,TVRVME1EZ3hPRGdCS09JWFVF,32,3.2,2569-8997-7324-9738,TSBYOLCVZO,BKOIXUE
WW5KeGNtWnBNSVlWWUlYTlVU,d73aaabbefc0776f64bce457d234be7f0efac2b425c31b0897d43b8f6e314e8d,T0RnMk5qRTROalFIVUdPTENV,72,8.8,8774-2165-3219-1853,MIYVYIXNUT,HUGOLCU
YTNscmJIaDNaTFdXSk9HTlVK,9fc0d6418e889d4a74be063e8b914ef85a5eb376711b008e5dbd341589a8901d,TWpZNE1ERTBNRGtCWEFNRFdP,48,3.5,5829-8012-7275-3096,ZLWWJOGNUJ,BXAMDWO
WjJWMmNuZHFXREVZR1RQUllI,a4ed354391c7ccc3d8d79ffae9a27b8b96ad525e6767d24d22ad6cdeb444f465,TmpNNE5qWXdORFlUVE9BSFFQ,48,2.1,1012-8295-5490-7290,WDEYGTPRYH,TTOAHQP
WW10dWIyNTRRS0lHWk5ZQUFL,ff88cb2e06857df8c0b4eb51f07578aff47575f15dab629311cfd539bb58fa19,T0RjeE5EUXdNalVTSVhMREFX,47,7,9710-3551-2051-2244,QKIGZNYAAK,SIXLDAW
WkdaM2VXTnJXQktLSU9DRERC,203615bde3036efc1409b5a209e944c4f2c42dbb4832d001fb4a4b0a5bf77795,TWpneU1EUXlOelFWRFZaWlNR,33,1.7,2853-2101-1285-6253,WBKKIOCDDB,VDVZZSQ
YW1Oa2JXbDBJWlVXQUdQVkxC,5ec4b3f0f0b8c3ad8a3afb47ccfee9dbe67e30a9b147e1eb38765f443ed50646,TXpnNE9Ea3hNallGT0lSSENK,46,1,6628-1685-3537-1104,IZUWAGPVLB,FOIRHCJ
Y25WdWVHNWtYRU1GQ0NTTkRN,699488b7ee7011d7a1538679f734d6a0fbc0a724819a8ea800905412e3db1c0c,TlRVek1qWTRNZ1RYSldaVkxa,50,7.4,9691-2473-8355-2201,XEMFCCSNDM,TXJWZVLZ
WkdKclpHZHdZS1dORENPVkpD,c5b02b66208714264050737c07433f15ff96f668ae0cb700d49978d502bdc7f9,TkRrME5qQTBPVEVRRU5KSUpa,62,5.5,9493-1403-5602-9509,YKWNDCOVJC,QENJIJZ
ZFhWNFkzRjBLWllCSFFBTlZB,9471e22fb95c90e0e52228f4e127d1ed5ec2e6bba5a4920fae7d7b14406272ba,TVRJeU5ERTFNRFlSWEFNWVVY,31,2.9,3108-2453-9912-6186,KZYBHQANVA,RXAMYUX
YUhGdGRXWmpBWEFNWk5GUlFM,619f4f60a62c47dfca1c0fe6d8d3c0f03b3e3f846710910d4d5c2940b1480955,TVRBMk5qQTNPQUtZTlZTUkRX,75,8.2,6843-2863-1675-8536,AXAMZNFRQL,KYNVSRDW
ZG1wNGNXSm9WUE9VRlFTTVhR,74f091e2b5890da657719ac19e0ccd6ad655a7a8b5d3d6ec1906cd98f16f438a,TmpBd016YzBOVGNRWFJGS1FW,75,1.9,5701-3984-7987-4516,VPOUFQSMXQ,QXRFKQV
YldGdmRIcHNDVVFTWURJSE9N,30a0477beaa894b71b3d52b1ce068afd7e7b215b804dd04e9b4685a1d8f3e23f,T0RNMk5UUTBPRFlGQlVIS0VD,40,6.6,2319-4630-8452-8080,CUQSYDIHOM,FBUHKEC
ZG5oMloyVnRZQVpSVENCR0ZG,f3f2714854d565f2a40d4d7ed6deaf3b2ad138d68252287cbca82882b7a84380,T0RVek1qQTFPVGdBV1lSU0FX,77,3.7,3439-9430-7291-6659,YAZRTCBGFF,AWYRSAW
YkhOd1luaG5ZWlpFQk9ISVRP,aafa964c7436aea21db0ee516c6be488843712d02bf9c59e0e41906a286264ee,TkRnNU9UTXlNelFHQk1MSE9M,35,1.2,8136-9929-3419-5184,YZZEBOHITO,GBMLHOL
YzNkbGFucGtPVEpTQk1QWlNK,e8229f004f09f19867980fab6b92293acb5567371f3240304e81565ec672b008,TlRVNU9UTTFOellBQUZPTktE,25,4.4,9003-4496-2881-8204,OTJSBMPZSJ,AAFONKD
Y20xMWNIVmhXSkdLVURDQ1VY,6a535744ad6b3fcee009550a656b7da16ee0d1b7fb85b09f26cbfdfd21131724,TWpVMU5USXlOVGdPSk9CTkRa,28,3.2,9470-9373-5808-3437,WJGKUDCCUX,OJOBNDZ
YzJwbWRtMXRNQUJDWktUSkZM,ff79d1e4b6606b82b35fcd8bfb6fc714515aa564a4e7a22ec6905f8c3144d4c2,TnpFM05qZzBPRGdRSUdKSk1P,51,6.6,8059-3336-3136-9665,MABCZKTJFL,QIGJJMO
YzNWNGNIbDNXRU1GRkdIQklH,cc2d48e26d7d4e3b57c8e9ddb8564106d02630be46914cf8acb5c90ef5122b24,TlRRMk5qRXdNakFTSVhHWFdQ,45,1.9,1930-2293-9359-5854,WEMFFGHBIG,SIXGXWP
YkhWdGVYSnZJVllVQVpZRVBE,843dc7ca6e9091c45dfd4d47e8b358e24ead9f3cc1a829dad7b7077cf4622894,TmprM01UVXdPVEFNU0pEQVBI,36,8.7,7752-2719-1154-2293,IVYUAZYEPD,MSJDAPH
YjJGaWQySnBRQ0RRUERWQkxK,8e0458490823fe30d2a35181712a1a0ff07b4af8a9b6ec0e77db70dd85298cbb,TlRnek5EVTRNRGNYSU9TVUha,66,2.7,5520-7023-7721-1218,QCDQPDVBLJ,XIOSUHZ
ZDNCcGVtbDZFVU1NUE5EQURQ,7769e8e1de3a628f39aed2e5f219d3a1956691f0e800a48b00268909c2eb4db6,TlRNek1qWTNPVEFHQU1ST0xE,43,7.9,6850-5262-9726-7691,EUMMPNDADP,GAMROLD
WTJOdmNtTnBXT1RIRkpWVEFG,9bbf6dfa5d71b34ddaa9fb86f88d6421dc5d7c4e4700ce28d7302a30d22acd3e,T1RRMk56VTNOVFlNRE1QWFVL,43,2.8,3698-5290-1420-6069,WOTHFJVTAF,MDMPXUK
Ym0xbWJXWnlNUEZDQklKWFRF,d3505ae99052dfa0fb2d2bc2cedcb17a308d742e9a064c8fd185cb352b3e2a0e,TVRjNE5UQTFPUU5FSUNORURM,31,2.8,8888-9530-9270-4197,MPFCBIJXTE,NEICNEDL
ZG1KdmFITm5STlVVQ1paU0dM,4bce4faebb7ee850d64fff5545e7ad36fd63df1546c61f2d05bbf886267f65f6,TVRNek9EZ3lOamdXSE1MWVBa,48,6.9,4812-8888-8407-1667,RNUUCZZSGL,WHMLYPZ
ZUhaNVptOXlaSE9BWlpUTlFN,2f9ff040878212437cc2123395a93e11d26744a2c1cd9e5245d1c366f7288edc,TnpJMk1EazVPVE1GSlNWRUxX,24,2.4,4829-1955-3551-5383,ZHOAZZTNQM,FJSVELW
ZW10NFkyNW9HVVhaTlFQQlpN,bad8074e4e92662c9dbe5b3e8876e56ace2b7ff7ac5147769d86aa8741e17a1a,TmpjeU5ETXlNVFFSR1dORVpK,77,4.9,9551-9199-6597-2635,GUXZNQPBZM,RGWNEZJ
WTNGNmNIcGtBV0VHVVNHQU9V,98daeefbcb752b3ff0b3047771c2a5dfe128d38bc3d8df6be33075333be73ac2,TVRreU9UYzBNaklMTExPVUZC,63,7.2,7297-7886-4129-3001,AWEGUSGAOU,LLLOUFB
Y25CM1oycG5XVUpJQ1lVT0lI,aa568712900dbf09790296e82c3fb791b85088eecab3f6fe406706aa20d637d4,TkRBeU16UXdORElYREdEQkRZ,25,3.1,6091-9063-9281-7285,WUJICYUOIH,XDGDBDY
Y1hWcWFHdDZIWlZGUEFBRVVQ,8ba8b1cd29b62630d1a2efc195dbbbeee592c953a3be3d1c375b751b5b9d12c3,TWpFME9UVXlPVEFaWEZQREVN,45,5.2,4034-9897-4125-8261,HZVFPAAEUP,ZXFPDEM
YzNkbWRYbHZGT0dGS0RNUU9K,eb4e612a06542952d3ddee002b5d1e21e7455463ab79f4e569bf9acad7f007b4,TnpnNU1qazBNalFXSFNDSkRN,44,7.1,6588-9003-3567-7878,FOGFKDMQOJ,WHSCJDM
YjNOMmVHUnpURUlLVEtIWEFB,2816def1ec75ad9c2ea7b0b464b96406a83e843bda140da8022b72ba98ad198b,TVRBME56ZzRNellaWk5YUE9P,70,1.3,1614-6315-7463-7869,TEIKTKHXAA,ZZNXPOO
ZVhwb2FXVnZQWk1USlpSRk1Q,89d259831edb20fafae96835d84eb28654c5f7ce97526dc7765f0f543429d482,TVRReU5qRTNOeklRQVBHVFBC,46,1.4,4524-7061-1627-4147,PZMTJZRFMP,QAPGTPB
Ylc5emNtUnhKU01TTlZEV1dK,f1233f65e35a3bcd42d9b92e0fcecbfccfab2e895dd1a31b9e404d3f88ddea2f,T1RFMk1qYzRNVEFWR1BIWVJF,72,7,5075-5951-8737-2446,JSMSNVDWWJ,VGPHYRE
WldsamVHaDRNR01RUExNTElS,17f2721491cf161cc0601ff7d1ec5d2b647e3b2d1587d975c2b2097eaf08c85f,T0RZNE56VTRPVElSQlFHT1VS,26,7,7606-3440-9692-7863,MGMQPLMLIR,RBQGOUR
YW5KcGVHRmtZV0hXV0xETklJ,c59d345f7b15341942b86a9590fa9fa89bba4e7ad8da0facf43c5bbe8172963a,T0Rnd01ERTJOREVMVFZDRFdS,41,2.2,2142-8540-9843-7536,YWHWWLDNII,LTVCDWR
ZG5KaWVuRnRGTUhXR1ZVRElG,4b21bf06ec0b3e403935ef905c8892c7a447cfe4d1c64f1653eb0a2828a021b3,TWpjd01qRTRPRElRSVFESFJU,48,7.2,2814-1041-9277-8938,FMHWGVUDIF,QIQDHRT
Y1d0MWVYTjJUSlFWRU5BVkRC,744951e876b12645c2f9db9854d50ee48a37827c15cb3a2a05db207e23e39915,TnprM05qa3dOQU1YSk9MVEpF,36,8.1,2694-8060-6678-2472,TJQVENAVDB,MXJOLTJE
YUc1elozTnhKWERPWENJRlhO,389681e443a3aaf9a2a4e0f6317636d02eb1ad72f78f2543d0fa46324cae2bef,TmprMU1USTRNUVdHS09FQ0VK,50,5.1,5591-9368-8425-6006,JXDOXCIFXN,WGKOECEJ
YVdscmRHWnFKUVBWWERPUlRS,aa44f73ff91065ccb3c6d0301946e8fcc28fe38b9a764a6ff3d17037bd3fa4a4,TlRZMU9Ua3dNREVRUUJJV1ZB,71,4.6,4975-2931-6667-3344,JQPVXDORTR,QQBIWVA
WjJKNmNXWnBCS1dVQ1dNVk1C,f4c125460ca82215d81521aa2aeca50f92ea848343809a4007831aefe869e15e,TXpFeE5qQTNPRGdQQVNVSVFU,44,6.1,1306-5159-5877-7435,BKWUCWMVMB,PASUIQT
WjNSNFpXVmhCTFRSRlFITFVX,1513ad6647e2f2cabefd18ebcf22b81449a42511ef1a135df764a401dbe42a6c,TnpZMk5UWXdPVFVWRllRUFhD,37,3.6,2596-6477-1114-3978,BLTRFQHLUW,VFYQPXC
YUdOemVXbDJXRUtEVk5QRlpG,30db830f6baa10537051b420da7acd3a7dfc58b61c24d9ba776617217aa84613,TlRrMU5ETTFOelFXRE1UUkhS,74,4.9,1660-3011-5252-8992,WEKDVNPFZF,WDMTRHR
YlhCcGJIVmlDUEhXWkxVSU1H,c82052fe800ed466e00a4f058451a09e3838320f15df9159be7f5f603a7dfbb3,TVRZNE1qVTVPRElIRlBQRUtL,78,3.9,3921-3360-6806-2988,CPHWZLUIMG,HFPPEKK
ZW14c2IyaHVJSUtEUEtVWkRD,f081e293052b4f0f2ea63da35704253172170b0f043c07861323de69de88df71,TkRrd01EZ3lPREVORFFZU1RZ,20,6.3,5904-6354-5532-5658,IIKDPKUZDC,NDQYSTY
YjNWcWNuVnJUT0JCRkZOWkxI,18f3e729b9906a6423ba697144b40729b6d6abd69ce782426b682844bfe1e3de,T0Rjd01URXdNalVWTlJPUlpY,70,7.8,4300-8232-8906-6696,TOBBFFNZLH,VNRORZX
Y0hKemRHcGhLTFBZUURaWURQ,4b49788d9def352e8920ef6d5f429f003fc71a39fb0e84854d4615c1b9d273f1,TXpVMU9ETXdNakVKVlVHVkJN,79,6.9,3249-2258-9839-8665,KLPYQDZYDP,JVUGVBM
Y0hadWNYRnBZSEZXVEtRSlRP,130925bdd1ec709ec677734f6976fbacbc225d132f9723b2d725b8f2b10eb3eb,TmpFNE5qVXpOekFZSEpFRFlG,53,4.6,3232-1087-7604-3146,YHFWTKQJTO,YHJEDYF
ZDNOc2FHMXVTUEpNVEtYVEhK,da84ba4048a9bf3d3485e7cc0ad0d83c9a561b6bf4b3aff14730cb3aa27cb244,TkRBeU5UTTNNemtJQVhSS0VP,53,7,8773-2846-9242-2366,SPJMTKXTHJ,IAXRKEO
WldaM1lYVjZNWFlGU1FPTFFH,c9a4159ebe8368375fd52131ca9a902005973f6f982e239b3e0aa0026462851e,TXpJek9EZzFNVFlVSUJQTlZX,44,3.8,6119-4580-5763-4634,MXYFSQOLQG,UIBPNVW
ZW1WcmVtOTZMUUtNU1RLVlNS,5c6598f22065fba1fd232e433d50deb308f37a3c87ef0b4e3f3180ee6ec26afe,TWpFNE5UQTFORGNFRUhOQU9P,80,6.8,5735-1471-9052-9132,LQKMSTKVSR,EEHNAOO
WjJoNGFuUjJSUERBTUNZWVBK,29b151825613d5cd0077aaeae38941f8df74f25f230680a8b9d1c160e679c8c1,T0RFeE56RXhNamdZS0dKU01G,38,4.1,8339-6935-5921-4314,RPDAMCYYPJ,YKGJSMF
ZDNwdlpXdDVaU0VEVU1SRFdR,7a5dd6a9396ec463ddaebf36c0bf363da5337d642870bd15aa09aab43f2cfd48,TnpRMk1EWTVOak1UV0pVQ05V,59,4.6,2993-7194-1942-2337,ZSEDUMRDWQ,TWJUCNU
WldOeWNuQmxDRU1BVllZTVRL,945f0fb2181c19db128ca43f81ab06f651cb88b5736c5439acdc0507d0b2ece7,TWpFeU16VXhOelVDQk9GWUpS,66,8.4,4699-8758-7154-3906,CEMAVYYMTK,CBOFYJR
ZDJacFlXcHRRUEVEVktMQk1I,5b85128b741a190a654b0ca46d22009471d44f7454831829c5fdc2881e60ec91,Tmprd01qVTFNek1LVUpLT1VG,42,1.5,3287-8895-7116-3930,QPEDVKLBMH,KUJKOUF
WlcxdloyTnlUVFZQVE9CUlVY,3f7b66a20b45c6ab9569cdd85205070818883aea5e716ac962a85742593c5903,TnpNd05qRXdNVFFDWVdGQUxX,24,7.4,9759-1076-9554-2437,TTVPTOBRUX,CYWFALW
WVhaeWVYRmlBQUdUVVJPT05W,f4007e88833745dcc7b0c61f7a4804f2d7a70e89773eddf30798abb6a9e7fa05,T1RRME5ETTVORGdCU1pFVkJU,67,4.9,4097-4977-4101-9074,AAGTUROONV,BSZEVBT
ZG14a2NHTm5XQkVSREtLVVlH,a4e630f1b7a52135a2e8d40174d341100187354f421137ead4083b75506dfd46,TlRRMU5qSTVNamNCR1FYUFlO,42,6.7,8397-2194-5912-2806,WBERDKKUYG,BGQXPYN
Y0hOdWVXRmxTWUpMQkZSU1NW,6b64f98ec03e2a4170224befb009b4fa1c07bb922706eb6cf08f974bd9b01535,TlRZNE5EVTBPVGdBVVFXVEhY,47,3.1,2601-1209-2098-9520,SYJLBFRSSV,AUQWTHX
YUdSbGFuTnZVUVZYV1RQREZS,08a20bea72ee4c55caa16253822299108b47a2095eaa6ef8103b2b31ab0d8302,TlRZME5qVTVPRFVNWUVUUUpP,68,1.9,6526-4765-4343-6732,UQVXWTPDFR,MYETQJO
YUdodGMyeHRZVUdUQkRNREtO,e7149ff2f05a09509b1d635e86fd92f352f154c07ddece6287cedc15fb008623,TVRjeE1EYzVNRGdDU1dSUkxX,80,8.3,5859-5525-5535-9926,YUGTBDMDKN,CSWRRLW
ZG1OemVXUndXUVZSQ1hHTEpY,5fedb13bffbf65b2bc88b2c809eb4f82a323a44979b4f640a8e4d2d23362cbc5,T0RZek16RXlPVEVVUVdXTUdY,20,8.5,5404-3795-2389-7408,WQVRCXGLJX,UQWWMGX
YVhWMmRtMW9LQVJCVFRVWkFS,96ca1de6a22c41dda5988035e416d44bf52d75521f7a659107af5c4a93f9880b,TnpjNU56UTVOVEVGVkhaTUtJ,42,8.4,4401-2511-9773-5130,KARBTTUZAR,FVHZMKI
WTI5aWFuTmpITUJORlNGTk9O,e7c4cba3700968d08b3a978b8ccee6c2230b7a3058e811e911f4a7042445db4d,T1RJd05qTXhNelFBWUdMUkFH,45,7.5,1344-8295-7650-4558,HMBNFSFNON,AYGLRAG
ZFhseVpIVjJLWlNLT1VGTEVN,f6a5abfe829e317ad88ef74191edb6721d82963a9b2e7694802d2bb53df96160,T1Rrd01ETXdPVEFDWVlTVVdU,73,5.6,4580-1886-8619-5627,KZSKOUFLEM,CYYSUWT
ZUhwbGVYSnRNQVNFVEpKUkpQ,452726e70f2fd0bc5cbf4153410e689579c75daf889e2c3288a9d56d17616d38,TWpVd056VXdNZ1ZFUFZNWVBP,45,1.4,4184-6396-4486-2263,MASETJJRJP,VEPVMYPO
Y1hobGNYVmlLQk1STFdKUkhJ,2101156bf79c91a0b96bf34a3106267baad1fc0d1375f53f7d83dd7854081478,TWpBek5USXhUUkxSVlhIUEtX,45,7.5,6373-4261-2140-5384,KBMRLWJRHI,TRLRVXHPKW
ZDJWdmNXeHBJWEFTR1RWUUpa,cde4845662aeb2e995a7f89616f63da11f71658562fb873e295deb5a9d0d87ae,T0RFNE16QTNPVFVPTkZZVU1N,22,7.4,8254-7457-2911-2444,IXASGTVQJZ,ONFYUMM
ZDJ4NGNXdGtHV0ZDQ0hESFBV,ca2e9e6a0763fcb6069c1be8441f6bc7519f4a667871d23520e96d7f77e2493d,TXpJME16RTRNZ0ZWRVdXV1FL,33,1.5,9104-7065-8211-2263,GWFCCHDHPU,FVEWWWQK
WVhScmRHWnVBTEdXRlFVR0ND,eb0aadfb351645847664fa1e400a76d0ff434a154a0379f71534f0097dea9b5b,TnprM056QTFORFFHUkFMSE1L,28,1.8,8267-3553-5401-1533,ALGWFQUGCC,GRALHMK
Y1dKdWVIZHpMVVFTSVVSVVZJ,2482fa36c7bd41ec221273bc1e34f33097bee68238c46b5ac375dbf3fb986643,T1RneU5ETTROeklNVEFFSlpD,32,6.4,2953-7242-7151-6591,LUQSIURUVI,MTAEJZC
WlhObWRIQnJKVFlTTEtIVkhX,f85a7df61611468ed3ba2fe43780c77d22c3d5d97ac3934e92784ece930453be,TVRnek9UQTRPVFFLRUtJQlpJ,56,2.2,2424-5270-3887-5637,JTYSLKHVHW,KEKIBZI
YVdsMGIyUnlHU1ZJSk1TQlRZ,5225d3bc68e79b104f993600d4142532934e7d16af596875adba67a736f3ce52,TlRBd01qWTJPRGtCUFRDTUJO,41,3.6,5858-8398-2389-9019,GSVIJMSBTY,BPTCMBN
WkhGemJXVnhXVkRVVUZLTFRB,59adc0045a50584a69484148784a480d055774d6599d1197c92f50d5fb32d702,TXpneE5ERTFPQVBYVEdTTUxZ,74,8.2,4685-1659-9607-7692,WVDUUFKLTA,PXTGSMLY
Wm10eVpYaG9PU0tWRlJLTFVC,aff690250859418cd184ba5cd855755a956f182c4661df4a5f4e7e33bfa8356e,T0RjME9UYzVOemNTV0tMUUhU,72,5.9,9601-1981-1483-4320,OSKVFRKLUB,SWKLQHT
ZG5SNVptMWxPTkNOTVNOR1BU,69c53a2f62d66d5a1b066141534592249507cda1a1169df10535ff0058386931,TXpFeE5UUTVORElQUk9FSkFQ,23,4.7,2526-4736-5159-2057,ONCNMSNGPT,PROEJAP
YzJSd2IydDVBT1VaSUFIRVdO,6ddf818f6e8da2d3301bbe50478223a332a9f1d7c98abb55498893f25fe9ccc1,T1RjNU1EYzVPVFFSSVFIRUxX,51,5,9774-3700-8198-7024,AOUZIAHEWN,RIQHELW
ZDNGaFptWjJLTllDRVNESFRX,8a410734f1bf73dfe4f1bc66328bde1ef8b93b761b567d9af1cdee923d631793,T1RReE16VXlNRE1DWUhZWERB,78,7.1,8864-3505-3689-2674,KNYCESDHTW,CYHYXDA
YjNGc2NtcGhLRFFWQlJPTU5U,8c0fa077302a229b5c5c5fdc79c22b224e84f56766b0af10a83ab1ed0afb92ac,TWpJeU9Ua3dPREVZUVVZUlVN,24,8.6,2036-6756-6970-8289,KDQVBROMNT,YQUYRUM
Y1had2RtNTJPUUpPWkRFQ0ZN,eef6a738365fabb6df09a0ffba3a79ea133268b056bf31ff62f9406b01044493,T1RnME9Ea3pOd0ZDTUdZWVFZ,53,7.1,7183-8261-8107-3189,OQJOZDECFM,FCMGYYQY
